listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
7930168,Jue's Cosy Family House with Garden in Kilimani,Entire home,entire_home,https://a0.muscache.com/im/pictures/airflow/Hosting-7930168/original/565f1171-88cc-42b8-b2c2-61517b9a6bf9.jpg,122,41335729,Jue,50174383,Victor Meikan Mwenda,true,-1.2975,36.7937,5,3,3,1.5,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Rice maker,Outlet covers,Bathtub,Baby bath,Changing table,High chair,Blender,Window guards,Babysitter recommendations,Crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Toaster",false,false,2,Strict,KES,15,0,181,4.93,5.0,5.0,5.0,5.0,4.9,4.9,4346.0,561377.0,45.1,5825.8,0.268,0.318,11.9,1538.0,14.1,1822.7,98,57,267,365,368.0,47547.0,49.5,6392.7,0.089,0.2,4.1,528.3,9.2,1188.7,8,50,82,90
8426540,A Breath of Fresh Air: Indoor-Outdoor Home-Stay,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-8426540/original/4490daf0-78b0-4859-b10b-ae9194778e7c.jpeg,13,19889367,Lydia,"","",true,-1.2961,36.7748,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Smoking allowed,Outdoor furniture,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Rice maker,Blender,Room-darkening shades,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Barbecue utensils",false,,2,Moderate,KES,10,15,39,4.82,4.9,5.0,5.0,5.0,4.9,4.9,896.0,115617.0,16.2,2094.2,0.153,0.156,2.5,316.8,2.5,321.2,56,5,309,365,0.0,0.0,15.9,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
9462637,WiFied flatshare nr T-Mall btw town & JKIA/SGR,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTQ2MjYzNw==/original/8f76288d-c29d-4007-8b64-e452c532b69f.jpeg,14,49035630,Tom,"","",false,-1.3149,36.8062,,,1,0.0,false,"Wifi,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Conditioner,Free street parking,Cleaning products,Coffee,Clothing storage,Dryer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Theme room,Dedicated workspace,Room-darkening shades,Hot water,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Exercise equipment,Shower gel,Luggage dropoff allowed,Long term stays allowed,Safe,Cleaning before checkout",false,false,2,Flexible,KES,0,0,17,4.53,4.5,4.6,4.7,4.8,4.1,4.6,416.0,53744.0,10.2,1311.7,0.11,0.0,1.1,147.2,0.0,0.0,40,0,325,365,11.0,1421.0,12.4,1597.7,0.011,0.0,0.1,15.8,0.0,0.0,1,0,89,90
9494739,"Cozy safe room near UNEP HQ, Karura Forest & mall.",Private room in home,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-9494739/original/106d6bc6-8d45-43fc-8482-fda9a6588a36.jpeg,20,49211384,Susan,"","",true,-1.2288,36.8165,,,1,0.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Pets allowed,Breakfast,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outdoor kitchen,Children’s books and toys,Blender,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Barbecue utensils,Toaster",true,false,2,Flexible,KES,10,20,75,4.97,5.0,5.0,4.9,5.0,5.0,5.0,5876.0,759199.0,36.7,4743.6,0.463,0.469,16.1,2080.0,16.3,2108.9,169,5,196,365,631.0,81531.0,40.2,5197.0,0.178,0.188,7.0,905.9,7.4,959.2,16,5,74,90
9803388,Loft in a Serene Location,Tiny home,entire_home,https://a0.muscache.com/im/pictures/4675a238-6b4d-41b0-b6dd-b253dee14002.jpg,36,2280941,Bella,"","",true,-1.2290,36.8612,1,1,1,1.0,false,"Wifi,Kitchen,Free parking on premises,Hot water,Resort access,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Backyard,Luggage dropoff allowed,Essentials,Shampoo,Cleaning before checkout,Hangers,Iron,Dedicated workspace,Private entrance",false,false,2,Flexible,KES,30,0,70,4.94,4.9,5.0,5.0,4.9,4.8,5.0,4767.0,616265.0,26.8,3465.5,0.532,0.628,13.1,1688.4,15.4,1994.4,194,56,171,365,292.0,37729.0,35.4,4573.9,0.078,0.167,3.2,419.2,7.0,898.3,7,48,83,90
10279550,Starehe Base,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/6df05c70-34f7-4929-8ab8-7cf8e5552e71.jpg,10,35007715,Muchui,"","",false,-1.3535,36.7324,4,2,2,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Room-darkening shades,Hot water kettle,Hot water,Body soap,Bed linens,Trash compactor,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Coffee,Clothing storage,Stove,Washer,Smoke alarm,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Barbecue utensils,Freezer,Private entrance",false,,14,Flexible,KES,0,0,4,5.0,5.0,4.5,5.0,5.0,5.0,5.0,458.0,59174.0,32.0,4137.1,0.041,0.0,1.3,162.1,0.0,0.0,15,0,350,365,182.0,23514.0,29.4,3795.7,0.067,0.0,2.0,261.3,0.0,0.0,6,0,84,90
10345396,"Serene, Safe & Peaceful Guesthouse",Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-10345396/original/eee7d75c-5b70-4d23-ae8f-ee5c5d9f5af1.jpeg,25,53246467,Paul,563358001,Winnie,true,-1.2499,36.7584,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Books and reading material,Portable fans,Smoking allowed,Conditioner,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Blender,Window guards,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Safe,Cleaning before checkout,Baking sheet,Barbecue utensils,Sun loungers,Toaster",false,,2,Moderate,KES,0,5,75,4.87,4.9,5.0,4.8,5.0,4.9,4.9,3126.0,404781.0,33.5,4334.4,0.26,0.0,8.6,1109.0,0.0,0.0,95,0,270,365,501.0,64733.0,31.4,4058.5,0.178,0.0,5.6,719.3,0.0,0.0,16,0,74,90
10578007,Kilimani Nairobi Woodmere Studio Room,Private room in serviced apartment,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-10578007/original/fb1a5de3-8055-42b1-ab16-d7476fb8e853.jpeg,7,3242090,Paul Thomas,514828459,Woodmere,false,-1.2868,36.7924,2,,1,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Pets allowed,Gym,Mini fridge,Outdoor furniture,Hot tub,Hammock,Indoor fireplace,Heating,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen,Fireplace guards,Crib,Hot water,Microwave,Coffee maker,Dishes and silverware,Cooking basics,Sauna,Stove,BBQ grill,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Safe,Dining table",true,false,1,Flexible,KES,0,0,43,4.47,4.5,4.7,4.6,4.7,4.9,4.6,485.0,62699.0,32.1,4145.2,0.041,0.0,1.3,171.8,0.0,0.0,15,0,350,365,197.0,25454.0,33.5,4329.9,0.067,0.0,2.2,282.8,0.0,0.0,6,0,84,90
10912864,An Irish welcome in Karen - Hill Cottage,Entire home,entire_home,https://a0.muscache.com/im/pictures/58bc9c6e-14b3-4a23-a844-fc2d711c5cf7.jpg,16,42499663,Alastair And Nekoye,"","",false,-1.3148,36.6825,4,2,2,1.0,false,"High chair,TV,Wifi,Crib,Kitchen,Free parking on premises,Hot water kettle,Hot water,Outdoor furniture,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Fire pit,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Wine glasses,Washer,Smoke alarm,BBQ grill,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Toaster",true,false,1,Moderate,KES,0,10,123,4.76,4.9,4.8,4.8,4.9,4.7,4.8,8118.0,1047836.0,53.0,6845.4,0.416,0.526,22.2,2870.8,28.1,3625.7,152,76,213,365,166.0,21448.0,54.5,7040.2,0.033,0.214,1.8,238.3,11.9,1532.0,3,76,87,90
10938932,Splendid 3 bed modern apart in Lavington,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/9927d73f-b046-4962-b445-c86e7eeff884.jpg,25,36928893,Leila,"","",true,-1.2908,36.7581,5,3,3,3.5,false,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Smoke alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Hangers,Iron,Bathtub",false,false,3,Firm,KES,0,0,166,4.71,4.7,4.8,4.6,4.9,4.7,4.8,11498.0,1485488.0,43.4,5609.2,0.726,0.0,31.5,4069.8,0.0,0.0,265,0,100,365,3638.0,470041.0,44.4,5733.7,0.911,0.0,40.4,5222.7,0.0,0.0,82,0,8,90
11558795,Rafiki-private Room - naturally inviting,Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/c172676a-512d-406f-bcbd-d7027cdace5e.jpg,27,50034436,Helen,"","",false,-1.2994,36.7752,,,4,0.0,false,"TV,Cable TV,Wifi,Kitchen,Board games,Free parking on premises,Hot water kettle,Paid parking off premises,Books and reading material,Ceiling fan,Pets allowed,Breakfast,Resort access,Conditioner,Mini fridge,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Rice maker,Outlet covers,Bathtub,Children’s books and toys,Blender,Window guards,Table corner guards,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Room-darkening shades,Bikes,Children’s dinnerware,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Bread maker,Toaster",false,,7,Flexible,KES,20,0,23,4.78,4.8,4.9,4.8,4.9,4.8,4.7,355.0,45975.0,27.6,3567.2,0.036,0.0,1.0,126.0,0.0,0.0,13,0,352,365,0.0,0.0,27.5,3554.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
11976359,Cosy Furnished Studio Apartment in Nairobi's CBD,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/cfa3a285-ad10-4bcc-a032-9956e8b2e9e5.jpg,7,17721975,Mukami,538646185,Agatta Wanjiru,false,-1.2809,36.8271,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,,1,Strict,KES,10,10,84,4.51,4.6,4.7,4.7,4.7,3.8,4.6,675.0,87309.0,20.9,2697.8,0.093,0.101,1.8,239.2,2.0,260.6,34,30,331,365,0.0,0.0,22.5,2911.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
12184015,Ensuite room1 w/pool &gym in Kileleshwa(Flatshare),Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/6ea26ffe-eefb-40c5-9343-29ccb9d3176d.jpg,33,5219076,Tapu,"","",true,-1.2783,36.7849,,,1,0.0,false,"TV,Cable TV,Wifi,Pool,Kitchen,Board games,Free parking on premises,Room-darkening shades,Hot water kettle,Smoking allowed,Hot water,Gym,Mosquito net,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Iron,Dedicated workspace,Sound system,Toaster",true,false,30,Strict,KES,,,57,4.88,4.9,4.9,4.9,5.0,5.0,4.9,3979.0,514213.0,13.1,1691.9,0.833,0.869,10.9,1408.8,11.4,1469.2,304,15,61,365,792.0,102345.0,13.3,1718.7,0.656,0.0,8.8,1137.2,0.0,0.0,59,0,31,90
12498542,"Trendy Apartment, 90m to Junction Mall, Sleeps 8!",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/4e10f3db-f638-4201-9881-a4cc10554d21.jpg,40,27026508,Sophie,"","",false,-1.2954,36.7591,8,4,5,3.0,false,"TV,Cable TV,Blender,Wifi,Kitchen,Free parking on premises,Hot water kettle,Hot water,Mosquito net,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Private entrance,Toaster",true,false,1,Flexible,KES,0,0,108,4.78,4.9,4.9,4.8,4.9,4.9,4.9,4396.0,567697.0,45.6,5893.9,0.268,0.392,12.0,1555.3,17.6,2270.8,98,115,267,365,396.0,51165.0,46.6,6026.7,0.1,0.13,4.4,568.5,5.7,741.5,9,21,81,90
12794450,Ensuite room2 w/pool &gym in Kileleshwa(Flatshare),Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/4272c7ce-33a5-44f8-9525-bc90e1a93efb.jpg,22,5219076,Tapu,"","",true,-1.2783,36.7850,,,1,0.0,false,"TV,Blender,Wifi,Pool,Kitchen,Board games,Free parking on premises,Hot water kettle,Portable fans,Smoking allowed,Hot water,Gym,Mosquito net,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Exercise equipment,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Toaster",true,false,30,Strict,KES,0,5,51,4.73,4.8,4.9,4.8,4.9,4.9,4.9,2313.0,298846.0,12.6,1627.7,0.518,0.822,6.3,818.8,10.1,1299.3,189,135,176,365,182.0,23519.0,13.1,1695.6,0.156,0.438,2.0,261.3,5.7,735.0,14,58,76,90
12899465,The Green House @ Upper Hill Nairobi,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12899465/original/293fb8a5-b642-4370-b8b7-73ab3e66f8ef.jpeg,28,44984274,Joe,"","",false,-1.3028,36.8117,2,1,1,1.0,false,"TV,Children’s books and toys,Wifi,Kitchen,Free parking on premises,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub",,,2,Moderate,KES,19,,115,4.75,4.8,4.9,4.8,4.9,4.7,4.8,465.0,60219.0,47.7,6156.6,0.027,0.0,1.3,165.0,0.0,0.0,10,0,355,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
13169878,Luxury condo in lavington,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-13169878/original/c2938515-1298-4c58-a321-b91f282ab689.jpeg?aki_policy=medium,0,57856295,,"","",false,-1.2900,36.7750,3,1,2,1.0,true,"Air conditioning,Kitchen,Dryer,Heating,Wifi,Free parking on premises,Hair dryer,Iron,Dedicated workspace,Washer,TV,Essentials,Smoke alarm,Carbon monoxide alarm,First aid kit,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Hot water kettle,Outdoor dining area,Toaster,Baking sheet,Bread maker,Trash compactor,Wine glasses",,,1,Flexible,KES,0,,1,,,,,,,,1102.0,142163.0,33.0,4270.1,0.088,0.0,3.0,389.5,0.0,0.0,32,0,333,365,0.0,0.0,30.3,3910.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
13176448,Symphony of Style 3BR-Kileleshwa,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-13176448/original/957566fb-ad68-42fd-98b7-30ae0f311b86.jpeg,24,73557372,Lydia,388509998,Sammie,false,-1.2789,36.7932,7,3,4,3.0,false,"TV,Blender,Wifi,Kitchen,Board games,Free parking on premises,Hot water kettle,Hot water,Gym,Conditioner,Elevator,Microwave,Refrigerator,Drying rack for clothing,Cooking basics,Oven,Paid parking on premises,Washer,Exercise equipment,Fire extinguisher,Hangers,Iron,Dedicated workspace,Rice maker",true,false,1,Flexible,KES,0,0,11,4.55,4.5,4.5,4.7,4.5,4.9,4.7,9194.0,1188537.0,76.7,9904.0,0.337,0.433,25.2,3256.3,32.4,4185.0,123,81,242,365,326.0,42120.0,83.7,10814.3,0.044,0.138,3.6,468.0,11.2,1452.4,4,61,86,90
13226148,SHERRY’s Qwetu Studio Cottage: SAFE GET-AWAY,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/245a38d1-91b6-4dac-bc32-04df8fd3f34e.jpg,14,8042369,Sherry,"","",false,-1.2542,36.7751,2,,1,1.5,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Laundromat nearby,Outdoor furniture,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Private entrance,Blender,Crib,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Toaster",true,false,1,Strict,KES,5,5,96,4.76,4.8,4.9,4.8,4.8,4.7,4.8,1514.0,195763.0,29.5,3808.0,0.142,0.181,4.1,536.3,5.3,682.1,52,78,313,365,32.0,4135.0,29.9,3864.7,0.011,0.0,0.4,45.9,0.0,0.0,1,0,89,90
13381106,"★The Brandy Bus, Glamping In a Quiet Paradise",Bus,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-13381106/original/ef4cc707-58ff-4e09-b058-c267a287cd1b.jpeg,51,38426984,Karen,2142222,Cathy,true,-1.3590,36.7186,6,2,4,1.0,false,"Wifi,Kitchen,Board games,Free parking on premises,Smoking allowed,Outdoor furniture,Indoor fireplace,Wine glasses,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Outdoor dining area,Sound system,Baby bath,High chair,Babysitter recommendations,Pack ’n play/Travel crib,Children’s dinnerware,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Sun loungers",false,false,1,Limited,KES,0,0,692,4.93,5.0,5.0,4.8,5.0,4.9,4.7,26479.0,3420592.0,130.9,16918.1,0.553,0.0,72.5,9371.5,0.0,0.0,202,0,163,365,7043.0,909981.0,150.8,19479.6,0.522,0.0,78.3,10110.9,0.0,0.0,47,0,43,90
13392603,Brookview Apartments - 1 Bedroom - Kilimani,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/7a748e4f-dac5-466f-9f93-cfe976482e9d.jpg,12,76164129,Sophie Or Ben,"","",false,-1.2906,36.7791,2,1,1,1.0,false,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron,Dedicated workspace",false,false,1,Flexible,KES,0,0,45,4.64,4.8,4.9,4.9,4.8,4.9,4.6,1076.0,138930.0,26.4,3414.1,0.115,0.117,2.9,380.6,3.0,387.0,42,6,323,365,0.0,0.0,29.8,3851.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
13453034,"Elegant suite, Facing UNEP/ Karura Forest.",Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-13453034/original/834a1a63-6f01-441b-8970-45de9f5d056c.jpeg,15,49211384,Susan,"","",true,-1.2293,36.8155,2,1,1,0.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Smoking allowed,Pets allowed,Breakfast,Resort access,Conditioner,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outdoor kitchen,Private entrance,Bathtub,Blender,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Toaster",false,false,2,Flexible,KES,20,18,35,4.8,4.7,4.8,4.7,4.9,4.9,4.7,1557.0,201549.0,56.9,7347.5,0.077,0.08,4.3,552.2,4.5,577.5,28,16,337,365,119.0,15375.0,63.6,8218.8,0.022,0.027,1.3,170.8,1.6,207.8,2,16,88,90
